         274
   58     17     18     21     22   -0.1027257860E+01
   59     18     19     22     23   -0.1278050005E+01
   60     19     20     23     24   -0.1504210233E+01
   61      1      2      6      7   -0.5650397740E+00
   62      2      3      7      8   -0.6150730063E+00
   63      3      4      8      9   -0.9106390071E+00
   64      4      5      9     10   -0.1507120612E+01
   65      5      6     10     11   -0.1827601586E+01
   66      6      7     11     12   -0.3843776956E+01
   67      7      8     12     13   -0.3824661329E+01
   68      8      9     13     14   -0.4115246975E+01
   69      9     10     14     15   -0.2639466728E+01
   70     10     11     15     16   -0.1211848473E+01
   71     11     12     16     17   -0.9623090129E+00
   72     12     13     17     18   -0.8746194056E+00
   73     13     14     18     19   -0.7852007419E+00
   74     14     15     19     20   -0.4116039758E+00
   75     15     16     20     21   -0.3611597839E+00
   76     16     17     21     22   -0.4683766863E+00
   77     17     18     22     23   -0.6193958942E+00
   78     18     19     23     24   -0.6903278988E+00
   79      1      2      7      8   -0.3454764973E+00
   80      2      3      8      9   -0.3221171520E+00
   81      3      4      9     10   -0.4716078792E+00
   82      4      5     10     11   -0.8253867260E+00
   83      5      6     11     12   -0.1051184491E+01
   84      6      7     12     13   -0.2315929657E+01
   85      7      8     13     14   -0.2427743112E+01
   86      8      9     14     15   -0.1499051816E+01
   87      9     10     15     16   -0.6814105613E+00
   88     10     11     16     17   -0.5584480641E+00
   89     11     12     17     18   -0.5303127082E+00
   90     12     13     18     19   -0.5030379147E+00
   91     13     14     19     20   -0.4515799316E+00
   92     14     15     20     21   -0.2239658634E+00
   93     15     16     21     22   -0.2364033246E+00
   94     16     17     22     23   -0.3551854591E+00
   95     17     18     23     24   -0.3990366739E+00
   96      1      2      8      9   -0.2287251793E+00
   97      2      3      9     10   -0.1965595451E+00
   98      3      4     10     11   -0.2768894261E+00
   99      4      5     11     12   -0.5078100042E+00
  100      5      6     12     13   -0.6806603409E+00
  101      6      7     13     14   -0.1570667728E+01
  102      7      8     14     15   -0.9260285371E+00
  103      8      9     15     16   -0.4219628107E+00
  104      9     10     16     17   -0.3559169211E+00
  105     10     11     17     18   -0.3462694499E+00
  106     11     12     18     19   -0.3377497969E+00
  107     12     13     19     20   -0.3213046663E+00
  108     13     14     20     21   -0.2884659965E+00
  109     14     15     21     22   -0.1864326862E+00
  110     15     16     22     23   -0.2024912867E+00
  111     16     17     23     24   -0.2492093500E+00
  112      1      2      9     10   -0.1666263935E+00
  113      2      3     10     11   -0.1325562554E+00
  114      3      4     11     12   -0.1793707567E+00
  115      4      5     12     13   -0.3438241838E+00
  116      5      6     13     14   -0.4828164604E+00
  117      6      7     14     15   -0.6168550503E+00
  118      7      8     15     16   -0.2779290933E+00
  119      8      9     16     17   -0.2407330536E+00
  120      9     10     17     18   -0.2386206745E+00
  121     10     11     18     19   -0.2357048108E+00
  122     11     12     19     20   -0.2293794047E+00
  123     12     13     20     21   -0.2186938733E+00
  124     13     14     21     22   -0.2664145395E+00
  125     14     15     22     23   -0.1767802231E+00
  126     15     16     23     24   -0.1497718294E+00
  127      1      2     10     11   -0.1279677740E+00
  128      2      3     11     12   -0.9608623661E-01
  129      3      4     12     13   -0.1263584856E+00
  130      4      5     13     14   -0.2509293603E+00
  131      5      6     14     15   -0.1937702957E+00
  132      6      7     15     16   -0.1944886103E+00
  133      7      8     16     17   -0.1696490099E+00
  134      8      9     17     18   -0.1705749491E+00
  135      9     10     18     19   -0.1703276811E+00
  136     10     11     19     20   -0.1673956639E+00
  137     11     12     20     21   -0.1632867395E+00
  138     12     13     21     22   -0.2125291811E+00
  139     13     14     22     23   -0.2643080668E+00
  140     14     15     23     24   -0.1387465868E+00
  141      1      4      2      3    0.6418338450E+02
  142      2      5      3      4    0.5935709648E+02
  143      3      6      4      5    0.7872822723E+02
  144      4      7      5      6    0.8189348669E+02
  145      5      8      6      7    0.1508022008E+03
  146      6      9      7      8    0.1491434525E+03
  147      7     10      8      9    0.1797947619E+03
  148      8     11      9     10    0.1862404576E+03
  149      9     12     10     11    0.1830275986E+03
  150     10     13     11     12    0.1838274330E+03
  151     11     14     12     13    0.1648689179E+03
  152     12     15     13     14    0.1451443845E+03
  153     13     16     14     15    0.1083818139E+03
  154     14     17     15     16    0.7025278748E+02
  155     15     18     16     17    0.6065291649E+02
  156     16     19     17     18    0.5728895925E+02
  157     17     20     18     19    0.5832294601E+02
  158     18     21     19     20    0.5669727057E+02
  159     19     22     20     21    0.6118738246E+02
  160     20     23     21     22    0.6652185898E+02
  161     21     24     22     23    0.7385089979E+02
  162      1      7      3      5    0.2877099402E+02
  163      2      8      4      6    0.3180515044E+02
  164      3      9      5      7    0.5240260043E+02
  165      4     10      6      8    0.6399362644E+02
  166      5     11      7      9    0.6634073486E+02
  167      6     12      8     10    0.6737797240E+02
  168      7     13      9     11    0.7763786366E+02
  169      8     14     10     12    0.7104167218E+02
  170      9     15     11     13    0.6409837778E+02
  171     10     16     12     14    0.6572173552E+02
  172     11     17     13     15    0.5864768550E+02
  173     12     18     14     16    0.3967194225E+02
  174     13     19     15     17    0.2588079663E+02
  175     14     20     16     18    0.2335153803E+02
  176     15     21     17     19    0.2083590030E+02
  177     16     22     18     20    0.2122793565E+02
  178     17     23     19     21    0.2306614423E+02
  179     18     24     20     22    0.2741502443E+02
  180      1     10      4      7    0.2881594753E+02
  181      2     11      5      8    0.3402758896E+02
  182      3     12      6      9    0.3686195028E+02
  183      4     13      7     10    0.3439077318E+02
  184      5     14      8     11    0.2916897237E+02
  185      6     15      9     12    0.2624505395E+02
  186      7     16     10     13    0.3388630773E+02
  187      8     17     11     14    0.3842596936E+02
  188      9     18     12     15    0.3746261458E+02
  189     10     19     13     16    0.3245407369E+02
  190     11     20     14     17    0.2206158117E+02
  191     12     21     15     18    0.1598268623E+02
  192     13     22     16     19    0.1575620572E+02
  193     14     23     17     20    0.1584180777E+02
  194     15     24     18     21    0.1538677986E+02
  195      1      3      5      7   -0.5778090052E+01
  196      2      4      6      8   -0.1021387063E+02
  197      3      5      7      9   -0.1485120265E+02
  198      4      6      8     10   -0.1786392861E+02
  199      5      7      9     11   -0.3142152811E+02
  200      6      8     10     12   -0.3543821258E+02
  201      7      9     11     13   -0.3504422761E+02
  202      8     10     12     14   -0.3638196748E+02
  203      9     11     13     15   -0.3427429080E+02
  204     10     12     14     16   -0.2275485814E+02
  205     11     13     15     17   -0.1213718958E+02
  206     12     14     16     18   -0.9696653528E+01
  207     13     15     17     19   -0.6670229400E+01
  208     14     16     18     20   -0.5889597717E+01
  209     15     17     19     21   -0.6053807107E+01
  210     16     18     20     22   -0.5863513214E+01
  211     17     19     21     23   -0.6237302783E+01
  212     18     20     22     24   -0.7389849341E+01
  213      1      3      7      9   -0.1511391835E+01
  214      2      4      8     10   -0.1900923583E+01
  215      3      5      9     11   -0.3081004643E+01
  216      4      6     10     12   -0.4211982807E+01
  217      5      7     11     13   -0.7891551444E+01
  218      6      8     12     14   -0.1013900183E+02
  219      7      9     13     15   -0.8968070439E+01
  220      8     10     14     16   -0.5241891916E+01
  221      9     11     15     17   -0.2807624020E+01
  222     10     12     16     18   -0.2397339235E+01
  223     11     13     17     19   -0.2245719825E+01
  224     12     14     18     20   -0.2061123255E+01
  225     13     15     19     21   -0.1375615767E+01
  226     14     16     20     22   -0.1007961658E+01
  227     15     17     21     23   -0.1262456757E+01
  228     16     18     22     24   -0.1622827377E+01
  229      1      3      9     11   -0.6237099680E+00
  230      2      4     10     12   -0.6849026748E+00
  231      3      5     11     13   -0.1157363430E+01
  232      4      6     12     14   -0.1758230345E+01
  233      5      7     13     15   -0.2864109534E+01
  234      6      8     14     16   -0.2015301291E+01
  235      7      9     15     17   -0.1110273968E+01
  236      8     10     16     18   -0.1005845598E+01
  237      9     11     17     19   -0.9909226162E+00
  238     10     12     18     20   -0.9702296763E+00
  239     11     13     19     21   -0.9326646839E+00
  240     12     14     20     22   -0.9861035904E+00
  241     13     15     21     23   -0.8939355157E+00
  242     14     16     22     24   -0.6677899260E+00
  243      1      3     11     13   -0.3560080116E+00
  244      2      4     12     14   -0.3547513222E+00
  245      3      5     13     15   -0.4872128183E+00
  246      4      6     14     16   -0.3942219379E+00
  247      5      7     15     17   -0.4260516956E+00
  248      6      8     16     18   -0.5156172556E+00
  249      7      9     17     19   -0.5176278316E+00
  250      8     10     18     20   -0.5169396445E+00
  251      9     11     19     21   -0.5113989861E+00
  252     10     12     20     22   -0.5815663395E+00
  253     11     13     21     23   -0.7655235560E+00
  254     12     14     22     24   -0.8716038845E+00
  255      1      5      9     13   -0.5218086053E+01
  256      2      6     10     14   -0.7009867149E+01
  257      3      7     11     15   -0.1240023723E+02
  258      4      8     12     16   -0.1430675540E+02
  259      5      9     13     17   -0.1336850564E+02
  260      6     10     14     18   -0.8778656061E+01
  261      7     11     15     19   -0.5426448435E+01
  262      8     12     16     20   -0.4890354154E+01
  263      9     13     17     21   -0.4680706111E+01
  264     10     14     18     22   -0.4599022861E+01
  265     11     15     19     23   -0.3967739523E+01
  266     12     16     20     24   -0.3533459059E+01
  267      1      5     13     17   -0.7971846564E+00
  268      2      6     14     18   -0.6347342610E+00
  269      3      7     15     19   -0.7872700786E+00
  270      4      8     16     20   -0.1011978450E+01
  271      5      9     17     21   -0.1193285079E+01
  272      6     10     18     22   -0.1398305448E+01
  273      7     11     19     23   -0.1601035817E+01
  274      8     12     20     24   -0.1872523939E+01
