         274
   78     18     19     23     24   -0.6955067536E+00      262.19987
   79      1      2      7      8   -0.3534665732E+00      233.19408
   80      2      3      8      9   -0.3330023182E+00      219.69310
   81      3      4      9     10   -0.5071105994E+00      334.55834
   82      4      5     10     11   -0.9522504921E+00      628.23246
   83      5      6     11     12   -0.7579452800E+00      500.04262
   84      6      7     12     13   -0.1507555072E+01      994.58603
   85      7      8     13     14   -0.1436184220E+01      947.50022
   86      8      9     14     15   -0.1235638805E+01      815.19350
   87      9     10     15     16   -0.8720917208E+00      575.34896
   88     10     11     16     17   -0.6922347128E+00      456.69109
   89     11     12     17     18   -0.3778174460E+00      249.25919
   90     12     13     18     19   -0.3438526461E+00      226.85144
   91     13     14     19     20   -0.3101122341E+00      204.59173
   92     14     15     20     21   -0.2356187445E+00      155.44580
   93     15     16     21     22   -0.2605984234E+00      171.92576
   94     16     17     22     23   -0.3686862396E+00      243.23502
   95     17     18     23     24   -0.4063618441E+00      268.09091
   96      1      2      8      9   -0.2409565394E+00      254.34773
   97      2      3      9     10   -0.2162689949E+00      228.28817
   98      3      4     10     11   -0.3219950651E+00      339.88998
   99      4      5     11     12   -0.3663104120E+00      386.66816
  100      5      6     12     13   -0.4404838034E+00      464.96375
  101      6      7     13     14   -0.9228514938E+00      974.13909
  102      7      8     14     15   -0.7630949389E+00      805.50404
  103      8      9     15     16   -0.5255250277E+00      554.73115
  104      9     10     16     17   -0.4723424113E+00      498.59290
  105     10     11     17     18   -0.4391870886E+00      463.59497
  106     11     12     18     19   -0.2414917690E+00      254.91271
  107     12     13     19     20   -0.2168248557E+00      228.87493
  108     13     14     20     21   -0.1943423871E+00      205.14299
  109     14     15     21     22   -0.1932326279E+00      203.97156
  110     15     16     22     23   -0.2255784942E+00      238.11505
  111     16     17     23     24   -0.2599534729E+00      274.40042
  112      1      2      9     10   -0.1880373184E+00      297.73128
  113      2      3     10     11   -0.1570547777E+00      248.67468
  114      3      4     11     12   -0.1293586574E+00      204.82167
  115      4      5     12     13   -0.2216470658E+00      350.94770
  116      5      6     13     14   -0.2825039801E+00      447.30626
  117      6      7     14     15   -0.5097612918E+00      807.13701
  118      7      8     15     16   -0.3431319182E+00      543.30228
  119      8      9     16     17   -0.3071347721E+00      486.30574
  120      9     10     17     18   -0.3176456679E+00      502.94830
  121     10     11     18     19   -0.3005631732E+00      475.90052
  122     11     12     19     20   -0.1638353842E+00      259.41084
  123     12     13     20     21   -0.1456928549E+00      230.68463
  124     13     14     21     22   -0.1759119964E+00      278.53249
  125     14     15     22     23   -0.1814250899E+00      287.26172
  126     15     16     23     24   -0.1678655632E+00      265.79207
  127      1      2     10     11   -0.1541088066E+00      348.58591
  128      2      3     11     12   -0.6917759442E-01      156.47603
  129      3      4     12     13   -0.8113574479E-01      183.52473
  130      4      5     13     14   -0.1464711281E+00      331.30989
  131      5      6     14     15   -0.1606658627E+00      363.41762
  132      6      7     15     16   -0.2389566148E+00      540.50713
  133      7      8     16     17   -0.2123533122E+00      480.33188
  134      8      9     17     18   -0.2166085594E+00      489.95702
  135      9     10     18     19   -0.2254026004E+00      509.84867
  136     10     11     19     20   -0.2136023721E+00      483.15718
  137     11     12     20     21   -0.1162858930E+00      263.03249
  138     12     13     21     22   -0.1396512123E+00      315.88360
  139     13     14     22     23   -0.1725229940E+00      390.23782
  140     14     15     23     24   -0.1412945944E+00      319.60084
  141      1      4      2      3    0.6418256019E+02      403.27092
  142      2      5      3      4    0.5935497451E+02      372.93830
  143      3      6      4      5    0.7871707834E+02      494.59399
  144      4      7      5      6    0.8183497810E+02      514.18433
  145      5      8      6      7    0.1504330262E+03      945.19858
  146      6      9      7      8    0.1480659013E+03      930.32550
  147      7     10      8      9    0.1755151956E+03     1102.79450
  148      8     11      9     10    0.1618312631E+03     1016.81581
  149      9     12     10     11    0.1530771829E+03      961.81231
  150     10     13     11     12    0.1032919345E+03      649.00237
  151     11     14     12     13    0.9150118316E+02      574.91889
  152     12     15     13     14    0.7565779622E+02      475.37195
  153     13     16     14     15    0.6872893423E+02      431.83663
  154     14     17     15     16    0.6051480099E+02      380.22571
  155     15     18     16     17    0.5981467424E+02      375.82668
  156     16     19     17     18    0.5715587644E+02      359.12096
  157     17     20     18     19    0.5827602990E+02      366.15909
  158     18     21     19     20    0.5667665928E+02      356.10995
  159     19     22     20     21    0.6117629833E+02      384.38202
  160     20     23     21     22    0.6651162498E+02      417.90486
  161     21     24     22     23    0.7384042819E+02      463.95309
  162      1      7      3      5    0.2872465871E+02      360.96471
  163      2      8      4      6    0.3161861053E+02      397.33118
  164      3      9      5      7    0.5144084565E+02      646.42473
  165      4     10      6      8    0.6014748596E+02      755.83560
  166      5     11      7      9    0.5376532205E+02      675.63496
  167      6     12      8     10    0.5632668511E+02      707.82200
  168      7     13      9     11    0.6913109039E+02      868.72690
  169      8     14     10     12    0.6038711876E+02      758.84691
  170      9     15     11     13    0.4449433313E+02      559.13228
  171     10     16     12     14    0.4344391912E+02      545.93239
  172     11     17     13     15    0.3977922664E+02      499.88050
  173     12     18     14     16    0.2973473707E+02      373.65773
  174     13     19     15     17    0.2353354971E+02      295.73131
  175     14     20     16     18    0.2108632991E+02      264.97864
  176     15     21     17     19    0.2031419719E+02      255.27573
  177     16     22     18     20    0.2106546609E+02      264.71645
  178     17     23     19     21    0.2299105978E+02      288.91418
  179     18     24     20     22    0.2736716538E+02      343.90594
  180      1     10      4      7    0.2671932230E+02      503.64736
  181      2     11      5      8    0.2684588552E+02      506.03302
  182      3     12      6      9    0.2967989390E+02      559.45282
  183      4     13      7     10    0.2991833690E+02      563.94736
  184      5     14      8     11    0.3011624102E+02      567.67777
  185      6     15      9     12    0.2644106433E+02      498.40232
  186      7     16     10     13    0.3000785680E+02      565.63477
  187      8     17     11     14    0.2593052044E+02      488.77880
  188      9     18     12     15    0.2567929986E+02      484.04340
  189     10     19     13     16    0.2431823980E+02      458.38802
  190     11     20     14     17    0.2098523842E+02      395.56243
  191     12     21     15     18    0.1635720251E+02      308.32600
  192     13     22     16     19    0.1529401599E+02      288.28541
  193     14     23     17     20    0.1489689471E+02      280.79985
  194     15     24     18     21    0.1499702216E+02      282.68721
  195      1      3      5      7   -0.5791807477E+01      218.34600
  196      2      4      6      8   -0.1024494377E+02      386.22528
  197      3      5      7      9   -0.1496354481E+02      564.11235
  198      4      6      8     10   -0.1831475944E+02      690.45016
  199      5      7      9     11   -0.3352176969E+02     1263.74095
  200      6      8     10     12   -0.3497613946E+02     1318.56939
  201      7      9     11     13   -0.2448775592E+02      923.16665
  202      8     10     12     14   -0.2398365890E+02      904.16264
  203      9     11     13     15   -0.2129057827E+02      802.63589
  204     10     12     14     16   -0.1302097596E+02      490.87923
  205     11     13     15     17   -0.8372153094E+01      315.62274
  206     12     14     16     18   -0.6984994119E+01      263.32807
  207     13     15     17     19   -0.6221384087E+01      234.54065
  208     14     16     18     20   -0.6108540633E+01      230.28656
  209     15     17     19     21   -0.6166829183E+01      232.48398
  210     16     18     20     22   -0.5911488405E+01      222.85786
  211     17     19     21     23   -0.6268241103E+01      236.30712
  212     18     20     22     24   -0.7409720946E+01      279.33990
  213      1      3      7      9   -0.1549445747E+01      233.65091
  214      2      4      8     10   -0.1985748179E+01      299.44377
  215      3      5      9     11   -0.3387290279E+01      510.79134
  216      4      6     10     12   -0.4164087736E+01      627.92964
  217      5      7     11     13   -0.5474162532E+01      825.48426
  218      6      8     12     14   -0.6376526115E+01      961.55748
  219      7      9     13     15   -0.5904316285E+01      890.34992
  220      8     10     14     16   -0.4849171652E+01      731.23786
  221      9     11     15     17   -0.3443787629E+01      519.31094
  222     10     12     16     18   -0.2181459763E+01      328.95638
  223     11     13     17     19   -0.1569021022E+01      236.60280
  224     12     14     18     20   -0.1421540865E+01      214.36331
  225     13     15     19     21   -0.1177308858E+01      177.53399
  226     14     16     20     22   -0.1078524862E+01      162.63772
  227     15     17     21     23   -0.1337070253E+01      201.62544
  228     16     18     22     24   -0.1663492688E+01      250.84879
  229      1      3      9     11   -0.7154698976E+00      269.72580
  230      2      4     10     12   -0.6775860946E+00      255.44394
  231      3      5     11     13   -0.7984518799E+00      301.00927
  232      4      6     12     14   -0.1091105977E+01      411.33726
  233      5      7     13     15   -0.1875782628E+01      707.15339
  234      6      8     14     16   -0.1854944764E+01      699.29770
  235      7      9     15     17   -0.1388145030E+01      523.31835
  236      8     10     16     18   -0.1313731411E+01      495.26507
  237      9     11     17     19   -0.1282798530E+01      483.60365
  238     10     12     18     20   -0.9194926984E+00      346.64058
  239     11     13     19     21   -0.6426389876E+00      242.26919
  240     12     14     20     22   -0.6555984507E+00      247.15479
  241     13     15     21     23   -0.7230927082E+00      272.59953
  242     14     16     22     24   -0.7161637417E+00      269.98737
  243      1      3     11     13   -0.2424802460E+00      182.82580
  244      2      4     12     14   -0.2180156106E+00      164.37990
  245      3      5     13     15   -0.3194370888E+00      240.84989
  246      4      6     14     16   -0.3657713772E+00      275.78512
  247      5      7     15     17   -0.5236661388E+00      394.83497
  248      6      8     16     18   -0.6384952192E+00      481.41405
  249      7      9     17     19   -0.6474083782E+00      488.13442
  250      8     10     18     20   -0.6672201562E+00      503.07215
  251      9     11     19     21   -0.6599921969E+00      497.62239
  252     10     12     20     22   -0.5559069729E+00      419.14398
  253     11     13     21     23   -0.5193205976E+00      391.55851
  254     12     14     22     24   -0.5668536610E+00      427.39759
  255      1      5      9     13   -0.5143692303E+01      387.82526
  256      2      6     10     14   -0.6150795418E+01      463.75905
  257      3      7     11     15   -0.8467834129E+01      638.45965
  258      4      8     12     16   -0.9688348233E+01      730.48425
  259      5      9     13     17   -0.9691910082E+01      730.75280
  260      6     10     14     18   -0.8656343046E+01      652.67289
  261      7     11     15     19   -0.6762139568E+01      509.85331
  262      8     12     16     20   -0.5081904028E+01      383.16654
  263      9     13     17     21   -0.4154450736E+01      313.23821
  264     10     14     18     22   -0.3552538987E+01      267.85513
  265     11     15     19     23   -0.3062361151E+01      230.89659
  266     12     16     20     24   -0.3017140716E+01      227.48705
  267      1      5     13     17   -0.5915074432E+00      178.39444
  268      2      6     14     18   -0.6314794783E+00      190.44972
  269      3      7     15     19   -0.9584615437E+00      289.06519
  270      4      8     16     20   -0.1235125860E+01      372.50518
  271      5      9     17     21   -0.1463370702E+01      441.34221
  272      6     10     18     22   -0.1747089404E+01      526.90975
  273      7     11     19     23   -0.2015726605E+01      607.92882
  274      8     12     20     24   -0.2013580293E+01      607.28151
